y_test,y_pred
0.5700000000000001,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.8799999999999999,0.6002561022247952
0.8799999999999999,0.6002561022247952
0.8799999999999999,0.6002561022247952
0.8799999999999999,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.76,0.6002561022247952
0.76,0.6002561022247952
0.76,0.6002561022247952
0.76,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.6499999999999999,0.6002561022247952
0.6499999999999999,0.6002561022247952
0.6499999999999999,0.6002561022247952
0.6499999999999999,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
1.1,0.6002561022247952
1.1,0.6002561022247952
1.1,0.6002561022247952
1.1,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.6799999999999999,0.6002561022247952
0.835,0.6002561022247952
0.835,0.6002561022247952
0.835,0.6002561022247952
0.835,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.905,0.6002561022247952
0.905,0.6002561022247952
0.905,0.6002561022247952
0.905,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.66,0.6002561022247952
0.66,0.6002561022247952
0.66,0.6002561022247952
0.66,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.7,0.6002561022247952
0.7,0.6002561022247952
0.7,0.6002561022247952
0.7,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.805,0.6002561022247952
0.805,0.6002561022247952
0.805,0.6002561022247952
0.805,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.85,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
1.085,0.6002561022247952
1.085,0.6002561022247952
1.085,0.6002561022247952
1.085,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.5650000000000001,0.6002561022247952
0.5650000000000001,0.6002561022247952
0.5650000000000001,0.6002561022247952
0.5650000000000001,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.455,0.6002561022247952
0.455,0.6002561022247952
0.455,0.6002561022247952
0.455,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.505,0.6002561022247952
0.505,0.6002561022247952
0.505,0.6002561022247952
0.505,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.715,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.69,0.6002561022247952
0.8,0.6002561022247952
0.8,0.6002561022247952
0.8,0.6002561022247952
0.8,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.6,0.6002561022247952
0.6,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
0.645,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.4,0.6002561022247952
0.4,0.6002561022247952
0.4,0.6002561022247952
0.4,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.4499999999999999,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.515,0.6002561022247952
0.8400000000000001,0.6002561022247952
0.8400000000000001,0.6002561022247952
0.8400000000000001,0.6002561022247952
0.8400000000000001,0.6002561022247952
0.475,0.6002561022247952
0.475,0.6002561022247952
0.475,0.6002561022247952
0.475,0.6002561022247952
0.49,0.6002561022247952
0.49,0.6002561022247952
0.49,0.6002561022247952
0.49,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.61,0.6002561022247952
0.61,0.6002561022247952
0.61,0.6002561022247952
0.61,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.65,0.6002561022247952
0.65,0.6002561022247952
0.65,0.6002561022247952
0.65,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.6299999999999999,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.675,0.6002561022247952
0.675,0.6002561022247952
0.675,0.6002561022247952
0.675,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.6950000000000001,0.6002561022247952
0.6950000000000001,0.6002561022247952
0.6950000000000001,0.6002561022247952
0.6950000000000001,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.6399999999999999,0.6002561022247952
0.6399999999999999,0.6002561022247952
0.6399999999999999,0.6002561022247952
0.6399999999999999,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.48,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.56,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.71,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.7050000000000001,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.88,0.6002561022247952
0.88,0.6002561022247952
0.88,0.6002561022247952
0.88,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.755,0.6002561022247952
0.755,0.6002561022247952
0.755,0.6002561022247952
0.755,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.635,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
1.0550000000000002,0.6002561022247952
1.0550000000000002,0.6002561022247952
1.0550000000000002,0.6002561022247952
1.0550000000000002,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.54,0.6002561022247952
0.6000000000000001,0.6002561022247952
0.6000000000000001,0.6002561022247952
0.6000000000000001,0.6002561022247952
0.6000000000000001,0.6002561022247952
0.655,0.6002561022247952
0.655,0.6002561022247952
0.655,0.6002561022247952
0.655,0.6002561022247952
0.81,0.6002561022247952
0.81,0.6002561022247952
0.81,0.6002561022247952
0.81,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.625,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.63,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.725,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.685,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.7150000000000001,0.6002561022247952
0.705,0.6002561022247952
0.705,0.6002561022247952
0.705,0.6002561022247952
0.705,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.415,0.6002561022247952
0.415,0.6002561022247952
0.415,0.6002561022247952
0.415,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.425,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.6100000000000001,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.97,0.6002561022247952
0.97,0.6002561022247952
0.97,0.6002561022247952
0.97,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.595,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.955,0.6002561022247952
0.955,0.6002561022247952
0.955,0.6002561022247952
0.955,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.5800000000000001,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.7749999999999999,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.57,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.5700000000000001,0.6002561022247952
0.43,0.6002561022247952
0.43,0.6002561022247952
0.43,0.6002561022247952
0.43,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.735,0.6002561022247952
0.6200000000000001,0.6002561022247952
0.6200000000000001,0.6002561022247952
0.6200000000000001,0.6002561022247952
0.6200000000000001,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.6599999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.8350000000000001,0.6002561022247952
0.8350000000000001,0.6002561022247952
0.8350000000000001,0.6002561022247952
0.8350000000000001,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.615,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.78,0.6002561022247952
0.78,0.6002561022247952
0.78,0.6002561022247952
0.78,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.62,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.47,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.52,0.6002561022247952
0.6699999999999999,0.6002561022247952
0.6699999999999999,0.6002561022247952
0.6699999999999999,0.6002561022247952
0.6699999999999999,0.6002561022247952
0.825,0.6002561022247952
0.825,0.6002561022247952
0.825,0.6002561022247952
0.825,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
0.5449999999999999,0.6002561022247952
1.08,0.6002561022247952
1.08,0.6002561022247952
1.08,0.6002561022247952
1.08,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.72,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.495,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.5,0.6002561022247952
0.46499999999999986,0.6002561022247952
0.46499999999999986,0.6002561022247952
0.46499999999999986,0.6002561022247952
0.46499999999999986,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.64,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.605,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.5549999999999999,0.6002561022247952
0.7849999999999999,0.6002561022247952
0.7849999999999999,0.6002561022247952
0.7849999999999999,0.6002561022247952
0.7849999999999999,0.6002561022247952
1.015,0.6002561022247952
1.015,0.6002561022247952
1.015,0.6002561022247952
1.015,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.665,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.89,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.51,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.525,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.41,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.55,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.585,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.53,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
0.565,0.6002561022247952
1.045,0.6002561022247952
1.045,0.6002561022247952
1.045,0.6002561022247952
1.045,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.535,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.79,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.77,0.6002561022247952
0.59,0.6002561022247952
0.59,0.6002561022247952
